id_fatura,id_cliente,id_assinatura,competencia,valor,pago,dias_atraso
F0103127,C01031,A01031,2025-04-01,149.9,True,2
F0103128,C01031,A01031,2025-05-01,149.9,True,0
F0103129,C01031,A01031,2025-06-01,149.9,True,0
F0103130,C01031,A01031,2025-07-01,149.9,True,14
F0103131,C01031,A01031,2025-08-01,149.9,True,0
F0103200,C01032,A01032,2023-01-01,149.9,True,9
F0103201,C01032,A01032,2023-02-01,149.9,False,4
F0103202,C01032,A01032,2023-03-01,149.9,True,4
F0103203,C01032,A01032,2023-04-01,149.9,True,0
F0103204,C01032,A01032,2023-05-01,149.9,True,10
F0103205,C01032,A01032,2023-06-01,149.9,True,1
F0103206,C01032,A01032,2023-07-01,149.9,True,10
F0103207,C01032,A01032,2023-08-01,149.9,True,4
F0103208,C01032,A01032,2023-09-01,149.9,True,8
F0103209,C01032,A01032,2023-10-01,149.9,True,9
F0103210,C01032,A01032,2023-11-01,149.9,True,9
F0103211,C01032,A01032,2023-12-01,149.9,True,0
F0103212,C01032,A01032,2024-01-01,149.9,True,10
F0103213,C01032,A01032,2024-02-01,149.9,True,5
F0103214,C01032,A01032,2024-03-01,149.9,False,8
F0103215,C01032,A01032,2024-04-01,149.9,True,7
F0103216,C01032,A01032,2024-05-01,149.9,True,17
F0103217,C01032,A01032,2024-06-01,149.9,True,0
F0103218,C01032,A01032,2024-07-01,149.9,False,2
F0103219,C01032,A01032,2024-08-01,149.9,True,8
F0103220,C01032,A01032,2024-09-01,149.9,True,12
F0103221,C01032,A01032,2024-10-01,149.9,True,0
F0103222,C01032,A01032,2024-11-01,149.9,True,9
F0103223,C01032,A01032,2024-12-01,149.9,True,5
F0103224,C01032,A01032,2025-01-01,149.9,True,9
F0103225,C01032,A01032,2025-02-01,149.9,True,3
F0103226,C01032,A01032,2025-03-01,149.9,True,5
F0103227,C01032,A01032,2025-04-01,149.9,True,4
F0103228,C01032,A01032,2025-05-01,149.9,True,10
F0103229,C01032,A01032,2025-06-01,149.9,True,18
F0103230,C01032,A01032,2025-07-01,149.9,True,10
F0103231,C01032,A01032,2025-08-01,149.9,True,8
F0103300,C01033,A01033,2023-01-01,89.9,True,0
F0103301,C01033,A01033,2023-02-01,89.9,True,6
F0103302,C01033,A01033,2023-03-01,89.9,True,0
F0103303,C01033,A01033,2023-04-01,89.9,True,5
F0103304,C01033,A01033,2023-05-01,89.9,True,2
F0103305,C01033,A01033,2023-06-01,89.9,True,3
F0103306,C01033,A01033,2023-07-01,89.9,True,0
F0103307,C01033,A01033,2023-08-01,89.9,True,0
F0103308,C01033,A01033,2023-09-01,89.9,True,0
F0103309,C01033,A01033,2023-10-01,89.9,True,0
F0103310,C01033,A01033,2023-11-01,89.9,True,2
F0103311,C01033,A01033,2023-12-01,89.9,True,1
F0103312,C01033,A01033,2024-01-01,89.9,True,0
F0103313,C01033,A01033,2024-02-01,89.9,True,0
F0103314,C01033,A01033,2024-03-01,89.9,True,5
F0103315,C01033,A01033,2024-04-01,89.9,True,0
F0103316,C01033,A01033,2024-05-01,89.9,True,0
F0103317,C01033,A01033,2024-06-01,89.9,True,0
F0103318,C01033,A01033,2024-07-01,89.9,True,5
F0103319,C01033,A01033,2024-08-01,89.9,True,0
F0103320,C01033,A01033,2024-09-01,89.9,True,2
F0103321,C01033,A01033,2024-10-01,89.9,True,5
F0103322,C01033,A01033,2024-11-01,89.9,True,0
F0103323,C01033,A01033,2024-12-01,89.9,True,0
F0103324,C01033,A01033,2025-01-01,89.9,True,3
F0103325,C01033,A01033,2025-02-01,89.9,True,9
F0103326,C01033,A01033,2025-03-01,89.9,True,0
F0103327,C01033,A01033,2025-04-01,89.9,True,1
F0103328,C01033,A01033,2025-05-01,89.9,True,9
F0103329,C01033,A01033,2025-06-01,89.9,True,2
F0103330,C01033,A01033,2025-07-01,89.9,True,0
F0103331,C01033,A01033,2025-08-01,89.9,True,2
F0103400,C01034,A01034,2023-01-01,299.9,True,0
F0103401,C01034,A01034,2023-02-01,299.9,True,0
F0103402,C01034,A01034,2023-03-01,299.9,True,1
F0103403,C01034,A01034,2023-04-01,299.9,True,0
F0103404,C01034,A01034,2023-05-01,299.9,True,3
F0103405,C01034,A01034,2023-06-01,299.9,True,0
F0103406,C01034,A01034,2023-07-01,299.9,True,0
F0103407,C01034,A01034,2023-08-01,299.9,True,5
F0103408,C01034,A01034,2023-09-01,299.9,True,0
F0103409,C01034,A01034,2023-10-01,299.9,True,4
F0103410,C01034,A01034,2023-11-01,299.9,True,0
F0103411,C01034,A01034,2023-12-01,299.9,True,2
F0103412,C01034,A01034,2024-01-01,299.9,True,0
F0103413,C01034,A01034,2024-02-01,299.9,False,0
F0103414,C01034,A01034,2024-03-01,299.9,True,0
F0103415,C01034,A01034,2024-04-01,299.9,True,2
F0103416,C01034,A01034,2024-05-01,299.9,True,0
F0103417,C01034,A01034,2024-06-01,299.9,True,5
F0103418,C01034,A01034,2024-07-01,299.9,True,0
F0103419,C01034,A01034,2024-08-01,299.9,True,2
F0103420,C01034,A01034,2024-09-01,299.9,True,0
F0103421,C01034,A01034,2024-10-01,299.9,True,2
F0103422,C01034,A01034,2024-11-01,299.9,True,0
F0103423,C01034,A01034,2024-12-01,299.9,True,4
F0103424,C01034,A01034,2025-01-01,299.9,False,1
F0103425,C01034,A01034,2025-02-01,299.9,True,0
F0103426,C01034,A01034,2025-03-01,299.9,True,0
F0103427,C01034,A01034,2025-04-01,299.9,True,0
F0103428,C01034,A01034,2025-05-01,299.9,True,0
F0103429,C01034,A01034,2025-06-01,299.9,True,1
F0103430,C01034,A01034,2025-07-01,299.9,True,7
F0103431,C01034,A01034,2025-08-01,299.9,True,0
F0103500,C01035,A01035,2023-01-01,89.9,True,0
F0103501,C01035,A01035,2023-02-01,89.9,False,2
F0103502,C01035,A01035,2023-03-01,89.9,True,6
F0103503,C01035,A01035,2023-04-01,89.9,True,0
F0103504,C01035,A01035,2023-05-01,89.9,True,2
F0103505,C01035,A01035,2023-06-01,89.9,True,0
F0103506,C01035,A01035,2023-07-01,89.9,True,2
F0103507,C01035,A01035,2023-08-01,89.9,True,0
F0103508,C01035,A01035,2023-09-01,89.9,True,0
F0103509,C01035,A01035,2023-10-01,89.9,True,0
F0103510,C01035,A01035,2023-11-01,89.9,True,0
F0103511,C01035,A01035,2023-12-01,89.9,True,0
F0103512,C01035,A01035,2024-01-01,89.9,True,0
F0103513,C01035,A01035,2024-02-01,89.9,True,2
F0103514,C01035,A01035,2024-03-01,89.9,True,0
F0103515,C01035,A01035,2024-04-01,89.9,True,0
F0103516,C01035,A01035,2024-05-01,89.9,True,0
F0103517,C01035,A01035,2024-06-01,89.9,True,6
F0103518,C01035,A01035,2024-07-01,89.9,True,0
F0103519,C01035,A01035,2024-08-01,89.9,True,7
F0103520,C01035,A01035,2024-09-01,89.9,True,0
F0103521,C01035,A01035,2024-10-01,89.9,False,0
F0103522,C01035,A01035,2024-11-01,89.9,True,0
F0103523,C01035,A01035,2024-12-01,89.9,True,3
F0103524,C01035,A01035,2025-01-01,89.9,True,2
F0103525,C01035,A01035,2025-02-01,89.9,True,3
F0103526,C01035,A01035,2025-03-01,89.9,False,0
F0103527,C01035,A01035,2025-04-01,89.9,True,4
F0103528,C01035,A01035,2025-05-01,89.9,True,3
F0103529,C01035,A01035,2025-06-01,89.9,True,0
F0103530,C01035,A01035,2025-07-01,89.9,True,0
F0103531,C01035,A01035,2025-08-01,89.9,True,0
F0103600,C01036,A01036,2023-01-01,89.9,True,7
F0103601,C01036,A01036,2023-02-01,89.9,True,8
F0103602,C01036,A01036,2023-03-01,89.9,True,6
F0103603,C01036,A01036,2023-04-01,89.9,True,7
F0103604,C01036,A01036,2023-05-01,89.9,True,6
F0103605,C01036,A01036,2023-06-01,89.9,True,10
F0103606,C01036,A01036,2023-07-01,89.9,True,16
F0103607,C01036,A01036,2023-08-01,89.9,True,0
F0103608,C01036,A01036,2023-09-01,89.9,True,0
F0103609,C01036,A01036,2023-10-01,89.9,True,9
F0103610,C01036,A01036,2023-11-01,89.9,True,6
F0103611,C01036,A01036,2023-12-01,89.9,True,5
F0103612,C01036,A01036,2024-01-01,89.9,True,11
F0103613,C01036,A01036,2024-02-01,89.9,True,7
F0103614,C01036,A01036,2024-03-01,89.9,True,3
F0103615,C01036,A01036,2024-04-01,89.9,True,0
F0103616,C01036,A01036,2024-05-01,89.9,True,13
F0103617,C01036,A01036,2024-06-01,89.9,True,4
F0103618,C01036,A01036,2024-07-01,89.9,True,1
F0103619,C01036,A01036,2024-08-01,89.9,True,15
F0103620,C01036,A01036,2024-09-01,89.9,True,1
F0103621,C01036,A01036,2024-10-01,89.9,True,6
F0103622,C01036,A01036,2024-11-01,89.9,True,6
F0103623,C01036,A01036,2024-12-01,89.9,True,2
F0103624,C01036,A01036,2025-01-01,89.9,True,2
F0103625,C01036,A01036,2025-02-01,89.9,True,5
F0103626,C01036,A01036,2025-03-01,89.9,True,0
F0103627,C01036,A01036,2025-04-01,89.9,True,16
F0103628,C01036,A01036,2025-05-01,89.9,True,1
F0103629,C01036,A01036,2025-06-01,89.9,True,4
F0103630,C01036,A01036,2025-07-01,89.9,True,8
F0103631,C01036,A01036,2025-08-01,89.9,True,9
F0103700,C01037,A01037,2023-01-01,149.9,True,6
F0103701,C01037,A01037,2023-02-01,149.9,True,2
F0103702,C01037,A01037,2023-03-01,149.9,True,0
F0103703,C01037,A01037,2023-04-01,149.9,True,1
F0103704,C01037,A01037,2023-05-01,149.9,True,1
F0103705,C01037,A01037,2023-06-01,149.9,True,0
F0103706,C01037,A01037,2023-07-01,149.9,True,0
F0103707,C01037,A01037,2023-08-01,149.9,True,3
F0103708,C01037,A01037,2023-09-01,149.9,True,3
F0103709,C01037,A01037,2023-10-01,149.9,True,2
F0103710,C01037,A01037,2023-11-01,149.9,True,7
F0103711,C01037,A01037,2023-12-01,149.9,True,11
F0103712,C01037,A01037,2024-01-01,149.9,True,0
F0103713,C01037,A01037,2024-02-01,149.9,True,7
F0103714,C01037,A01037,2024-03-01,149.9,True,11
F0103715,C01037,A01037,2024-04-01,149.9,True,0
F0103716,C01037,A01037,2024-05-01,149.9,True,5
F0103717,C01037,A01037,2024-06-01,149.9,True,3
F0103718,C01037,A01037,2024-07-01,149.9,True,0
F0103719,C01037,A01037,2024-08-01,149.9,True,9
F0103720,C01037,A01037,2024-09-01,149.9,True,12
F0103721,C01037,A01037,2024-10-01,149.9,True,3
F0103722,C01037,A01037,2024-11-01,149.9,True,0
F0103723,C01037,A01037,2024-12-01,149.9,True,11
F0103724,C01037,A01037,2025-01-01,149.9,True,2
F0103725,C01037,A01037,2025-02-01,149.9,True,0
F0103726,C01037,A01037,2025-03-01,149.9,True,6
F0103727,C01037,A01037,2025-04-01,149.9,True,1
F0103728,C01037,A01037,2025-05-01,149.9,False,0
F0103729,C01037,A01037,2025-06-01,149.9,True,0
F0103730,C01037,A01037,2025-07-01,149.9,True,6
F0103731,C01037,A01037,2025-08-01,149.9,True,1
F0103800,C01038,A01038,2023-01-01,49.9,True,9
F0103801,C01038,A01038,2023-02-01,49.9,False,0
F0103802,C01038,A01038,2023-03-01,49.9,True,9
F0103803,C01038,A01038,2023-04-01,49.9,True,4
F0103804,C01038,A01038,2023-05-01,49.9,True,6
F0103805,C01038,A01038,2023-06-01,49.9,True,0
F0103806,C01038,A01038,2023-07-01,49.9,True,2
F0103807,C01038,A01038,2023-08-01,49.9,True,0
F0103808,C01038,A01038,2023-09-01,49.9,True,7
F0103809,C01038,A01038,2023-10-01,49.9,True,0
F0103810,C01038,A01038,2023-11-01,49.9,True,0
F0103811,C01038,A01038,2023-12-01,49.9,True,13
F0103812,C01038,A01038,2024-01-01,49.9,True,0
F0103813,C01038,A01038,2024-02-01,49.9,True,7
F0103814,C01038,A01038,2024-03-01,49.9,True,12
F0103815,C01038,A01038,2024-04-01,49.9,False,0
F0103816,C01038,A01038,2024-05-01,49.9,True,7
F0103817,C01038,A01038,2024-06-01,49.9,True,2
F0103818,C01038,A01038,2024-07-01,49.9,True,0
F0103900,C01039,A01039,2023-01-01,49.9,True,17
F0103901,C01039,A01039,2023-02-01,49.9,True,6
F0103902,C01039,A01039,2023-03-01,49.9,True,0
F0103903,C01039,A01039,2023-04-01,49.9,True,9
F0103904,C01039,A01039,2023-05-01,49.9,True,0
F0103905,C01039,A01039,2023-06-01,49.9,True,4
F0103906,C01039,A01039,2023-07-01,49.9,True,0
F0103907,C01039,A01039,2023-08-01,49.9,True,7
F0103908,C01039,A01039,2023-09-01,49.9,True,6
F0103909,C01039,A01039,2023-10-01,49.9,True,0
F0103910,C01039,A01039,2023-11-01,49.9,True,8
F0103911,C01039,A01039,2023-12-01,49.9,True,10
F0103912,C01039,A01039,2024-01-01,49.9,True,2
F0103913,C01039,A01039,2024-02-01,49.9,True,4
F0103914,C01039,A01039,2024-03-01,49.9,True,9
F0103915,C01039,A01039,2024-04-01,49.9,True,6
F0103916,C01039,A01039,2024-05-01,49.9,False,4
F0103917,C01039,A01039,2024-06-01,49.9,True,10
F0103918,C01039,A01039,2024-07-01,49.9,True,14
F0103919,C01039,A01039,2024-08-01,49.9,True,6
F0103920,C01039,A01039,2024-09-01,49.9,False,4
F0103921,C01039,A01039,2024-10-01,49.9,True,12
F0103922,C01039,A01039,2024-11-01,49.9,True,4
F0103923,C01039,A01039,2024-12-01,49.9,True,4
F0103924,C01039,A01039,2025-01-01,49.9,True,3
F0103925,C01039,A01039,2025-02-01,49.9,True,0
F0103926,C01039,A01039,2025-03-01,49.9,False,0
F0103927,C01039,A01039,2025-04-01,49.9,True,6
F0103928,C01039,A01039,2025-05-01,49.9,True,1
F0103929,C01039,A01039,2025-06-01,49.9,True,0
F0103930,C01039,A01039,2025-07-01,49.9,True,12
F0103931,C01039,A01039,2025-08-01,49.9,True,7
F0104000,C01040,A01040,2023-01-01,49.9,True,9
F0104001,C01040,A01040,2023-02-01,49.9,True,4
F0104002,C01040,A01040,2023-03-01,49.9,True,8
F0104003,C01040,A01040,2023-04-01,49.9,True,5
F0104004,C01040,A01040,2023-05-01,49.9,True,10
F0104005,C01040,A01040,2023-06-01,49.9,True,4
F0104006,C01040,A01040,2023-07-01,49.9,True,9
F0104007,C01040,A01040,2023-08-01,49.9,True,7
F0104008,C01040,A01040,2023-09-01,49.9,True,11
F0104009,C01040,A01040,2023-10-01,49.9,True,4
F0104010,C01040,A01040,2023-11-01,49.9,True,11
F0104011,C01040,A01040,2023-12-01,49.9,True,6
F0104012,C01040,A01040,2024-01-01,49.9,True,2
F0104013,C01040,A01040,2024-02-01,49.9,True,0
F0104014,C01040,A01040,2024-03-01,49.9,True,7
F0104015,C01040,A01040,2024-04-01,49.9,True,0
F0104016,C01040,A01040,2024-05-01,49.9,True,8
F0104017,C01040,A01040,2024-06-01,49.9,True,13
F0104018,C01040,A01040,2024-07-01,49.9,True,5
F0104019,C01040,A01040,2024-08-01,49.9,True,7
F0104020,C01040,A01040,2024-09-01,49.9,True,7
F0104021,C01040,A01040,2024-10-01,49.9,True,5
F0104022,C01040,A01040,2024-11-01,49.9,True,9
F0104023,C01040,A01040,2024-12-01,49.9,True,6
F0104024,C01040,A01040,2025-01-01,49.9,True,10
F0104025,C01040,A01040,2025-02-01,49.9,True,10
F0104026,C01040,A01040,2025-03-01,49.9,True,11
F0104027,C01040,A01040,2025-04-01,49.9,True,3
F0104028,C01040,A01040,2025-05-01,49.9,True,11
F0104029,C01040,A01040,2025-06-01,49.9,True,7
F0104030,C01040,A01040,2025-07-01,49.9,True,5
F0104031,C01040,A01040,2025-08-01,49.9,True,1
F0104100,C01041,A01041,2023-01-01,149.9,True,0
F0104101,C01041,A01041,2023-02-01,149.9,True,0
F0104102,C01041,A01041,2023-03-01,149.9,True,0
F0104103,C01041,A01041,2023-04-01,149.9,True,1
F0104104,C01041,A01041,2023-05-01,149.9,True,0
F0104105,C01041,A01041,2023-06-01,149.9,True,0
F0104106,C01041,A01041,2023-07-01,149.9,True,3
F0104107,C01041,A01041,2023-08-01,149.9,True,5
F0104108,C01041,A01041,2023-09-01,149.9,True,2
F0104109,C01041,A01041,2023-10-01,149.9,True,0
F0104110,C01041,A01041,2023-11-01,149.9,True,0
F0104111,C01041,A01041,2023-12-01,149.9,True,0
F0104112,C01041,A01041,2024-01-01,149.9,True,0
F0104113,C01041,A01041,2024-02-01,149.9,True,0
F0104114,C01041,A01041,2024-03-01,149.9,True,0
F0104115,C01041,A01041,2024-04-01,149.9,True,4
F0104116,C01041,A01041,2024-05-01,149.9,True,2
F0104117,C01041,A01041,2024-06-01,149.9,False,0
F0104118,C01041,A01041,2024-07-01,149.9,True,0
F0104119,C01041,A01041,2024-08-01,149.9,True,2
F0104120,C01041,A01041,2024-09-01,149.9,True,6
F0104121,C01041,A01041,2024-10-01,149.9,True,0
F0104122,C01041,A01041,2024-11-01,149.9,True,0
F0104123,C01041,A01041,2024-12-01,149.9,True,0
F0104124,C01041,A01041,2025-01-01,149.9,True,0
F0104125,C01041,A01041,2025-02-01,149.9,True,0
F0104126,C01041,A01041,2025-03-01,149.9,True,3
F0104127,C01041,A01041,2025-04-01,149.9,True,0
F0104128,C01041,A01041,2025-05-01,149.9,True,6
F0104129,C01041,A01041,2025-06-01,149.9,True,0
F0104130,C01041,A01041,2025-07-01,149.9,True,8
F0104131,C01041,A01041,2025-08-01,149.9,True,0
F0104200,C01042,A01042,2023-01-01,49.9,True,8
F0104201,C01042,A01042,2023-02-01,49.9,True,4
F0104202,C01042,A01042,2023-03-01,49.9,True,3
F0104203,C01042,A01042,2023-04-01,49.9,True,10
F0104204,C01042,A01042,2023-05-01,49.9,True,12
F0104205,C01042,A01042,2023-06-01,49.9,True,3
F0104206,C01042,A01042,2023-07-01,49.9,True,10
F0104207,C01042,A01042,2023-08-01,49.9,True,10
F0104208,C01042,A01042,2023-09-01,49.9,True,4
F0104209,C01042,A01042,2023-10-01,49.9,True,8
F0104210,C01042,A01042,2023-11-01,49.9,True,3
F0104211,C01042,A01042,2023-12-01,49.9,True,5
F0104212,C01042,A01042,2024-01-01,49.9,True,14
F0104213,C01042,A01042,2024-02-01,49.9,False,3
F0104214,C01042,A01042,2024-03-01,49.9,True,6
F0104215,C01042,A01042,2024-04-01,49.9,True,2
F0104216,C01042,A01042,2024-05-01,49.9,True,11
F0104217,C01042,A01042,2024-06-01,49.9,True,4
F0104218,C01042,A01042,2024-07-01,49.9,False,7
F0104219,C01042,A01042,2024-08-01,49.9,True,2
F0104220,C01042,A01042,2024-09-01,49.9,True,7
F0104221,C01042,A01042,2024-10-01,49.9,True,5
F0104222,C01042,A01042,2024-11-01,49.9,True,13
F0104223,C01042,A01042,2024-12-01,49.9,True,7
F0104224,C01042,A01042,2025-01-01,49.9,True,11
F0104225,C01042,A01042,2025-02-01,49.9,True,0
F0104226,C01042,A01042,2025-03-01,49.9,True,7
F0104227,C01042,A01042,2025-04-01,49.9,True,11
F0104228,C01042,A01042,2025-05-01,49.9,True,7
F0104229,C01042,A01042,2025-06-01,49.9,True,7
F0104230,C01042,A01042,2025-07-01,49.9,True,11
F0104231,C01042,A01042,2025-08-01,49.9,True,15
F0104300,C01043,A01043,2023-01-01,149.9,True,0
F0104301,C01043,A01043,2023-02-01,149.9,True,1
F0104302,C01043,A01043,2023-03-01,149.9,True,0
F0104303,C01043,A01043,2023-04-01,149.9,True,4
F0104304,C01043,A01043,2023-05-01,149.9,True,1
F0104305,C01043,A01043,2023-06-01,149.9,True,0
F0104306,C01043,A01043,2023-07-01,149.9,True,7
F0104307,C01043,A01043,2023-08-01,149.9,True,0
F0104308,C01043,A01043,2023-09-01,149.9,True,1
F0104309,C01043,A01043,2023-10-01,149.9,True,0
F0104310,C01043,A01043,2023-11-01,149.9,True,4
F0104311,C01043,A01043,2023-12-01,149.9,True,0
F0104312,C01043,A01043,2024-01-01,149.9,True,4
F0104313,C01043,A01043,2024-02-01,149.9,False,10
F0104314,C01043,A01043,2024-03-01,149.9,True,0
F0104315,C01043,A01043,2024-04-01,149.9,True,9
F0104316,C01043,A01043,2024-05-01,149.9,True,5
F0104317,C01043,A01043,2024-06-01,149.9,True,7
F0104318,C01043,A01043,2024-07-01,149.9,True,0
F0104319,C01043,A01043,2024-08-01,149.9,True,0
F0104320,C01043,A01043,2024-09-01,149.9,False,0
F0104321,C01043,A01043,2024-10-01,149.9,True,0
F0104322,C01043,A01043,2024-11-01,149.9,True,0
F0104323,C01043,A01043,2024-12-01,149.9,True,3
F0104324,C01043,A01043,2025-01-01,149.9,True,0
F0104325,C01043,A01043,2025-02-01,149.9,True,0
F0104326,C01043,A01043,2025-03-01,149.9,True,7
F0104327,C01043,A01043,2025-04-01,149.9,False,2
F0104328,C01043,A01043,2025-05-01,149.9,True,0
F0104329,C01043,A01043,2025-06-01,149.9,True,0
F0104330,C01043,A01043,2025-07-01,149.9,True,0
F0104331,C01043,A01043,2025-08-01,149.9,True,0
F0104400,C01044,A01044,2023-01-01,149.9,True,5
F0104401,C01044,A01044,2023-02-01,149.9,True,3
F0104402,C01044,A01044,2023-03-01,149.9,True,15
F0104403,C01044,A01044,2023-04-01,149.9,True,15
F0104404,C01044,A01044,2023-05-01,149.9,True,3
F0104405,C01044,A01044,2023-06-01,149.9,True,14
F0104406,C01044,A01044,2023-07-01,149.9,True,6
F0104407,C01044,A01044,2023-08-01,149.9,True,12
F0104408,C01044,A01044,2023-09-01,149.9,True,15
F0104409,C01044,A01044,2023-10-01,149.9,True,5
F0104410,C01044,A01044,2023-11-01,149.9,True,15
F0104411,C01044,A01044,2023-12-01,149.9,True,15
F0104412,C01044,A01044,2024-01-01,149.9,True,13
F0104413,C01044,A01044,2024-02-01,149.9,True,11
F0104414,C01044,A01044,2024-03-01,149.9,True,13
F0104415,C01044,A01044,2024-04-01,149.9,True,14
F0104416,C01044,A01044,2024-05-01,149.9,True,5
F0104417,C01044,A01044,2024-06-01,149.9,True,10
F0104418,C01044,A01044,2024-07-01,149.9,True,12
F0104419,C01044,A01044,2024-08-01,149.9,True,10
F0104420,C01044,A01044,2024-09-01,149.9,True,12
F0104421,C01044,A01044,2024-10-01,149.9,True,7
F0104422,C01044,A01044,2024-11-01,149.9,True,5
F0104423,C01044,A01044,2024-12-01,149.9,True,17
F0104424,C01044,A01044,2025-01-01,149.9,False,11
F0104425,C01044,A01044,2025-02-01,149.9,True,0
F0104426,C01044,A01044,2025-03-01,149.9,True,11
F0104427,C01044,A01044,2025-04-01,149.9,True,9
F0104428,C01044,A01044,2025-05-01,149.9,True,14
F0104429,C01044,A01044,2025-06-01,149.9,True,17
F0104430,C01044,A01044,2025-07-01,149.9,True,10
F0104431,C01044,A01044,2025-08-01,149.9,True,4
F0104500,C01045,A01045,2023-01-01,149.9,True,17
F0104501,C01045,A01045,2023-02-01,149.9,True,8
F0104502,C01045,A01045,2023-03-01,149.9,True,5
F0104503,C01045,A01045,2023-04-01,149.9,True,0
F0104504,C01045,A01045,2023-05-01,149.9,True,4
F0104505,C01045,A01045,2023-06-01,149.9,True,6
F0104506,C01045,A01045,2023-07-01,149.9,False,3
F0104507,C01045,A01045,2023-08-01,149.9,True,3
F0104508,C01045,A01045,2023-09-01,149.9,True,16
F0104509,C01045,A01045,2023-10-01,149.9,True,7
F0104510,C01045,A01045,2023-11-01,149.9,True,0
F0104511,C01045,A01045,2023-12-01,149.9,True,1
F0104600,C01046,A01046,2023-01-01,149.9,True,0
F0104601,C01046,A01046,2023-02-01,149.9,True,1
F0104602,C01046,A01046,2023-03-01,149.9,True,1
F0104603,C01046,A01046,2023-04-01,149.9,True,0
F0104604,C01046,A01046,2023-05-01,149.9,True,0
F0104605,C01046,A01046,2023-06-01,149.9,True,0
F0104606,C01046,A01046,2023-07-01,149.9,True,0
F0104607,C01046,A01046,2023-08-01,149.9,True,0
F0104608,C01046,A01046,2023-09-01,149.9,True,8
F0104609,C01046,A01046,2023-10-01,149.9,True,6
F0104610,C01046,A01046,2023-11-01,149.9,True,5
F0104611,C01046,A01046,2023-12-01,149.9,False,0
F0104612,C01046,A01046,2024-01-01,149.9,True,0
F0104613,C01046,A01046,2024-02-01,149.9,True,4
F0104614,C01046,A01046,2024-03-01,149.9,True,3
F0104615,C01046,A01046,2024-04-01,149.9,True,7
F0104616,C01046,A01046,2024-05-01,149.9,True,5
F0104700,C01047,A01047,2023-01-01,149.9,True,5
F0104701,C01047,A01047,2023-02-01,149.9,True,0
F0104702,C01047,A01047,2023-03-01,149.9,True,0
F0104703,C01047,A01047,2023-04-01,149.9,True,13
F0104704,C01047,A01047,2023-05-01,149.9,True,5
F0104705,C01047,A01047,2023-06-01,149.9,True,0
F0104706,C01047,A01047,2023-07-01,149.9,True,2
F0104707,C01047,A01047,2023-08-01,149.9,True,12
F0104708,C01047,A01047,2023-09-01,149.9,True,2
F0104709,C01047,A01047,2023-10-01,149.9,True,0
F0104710,C01047,A01047,2023-11-01,149.9,False,5
F0104711,C01047,A01047,2023-12-01,149.9,True,3
F0104712,C01047,A01047,2024-01-01,149.9,True,4
F0104713,C01047,A01047,2024-02-01,149.9,True,8
F0104800,C01048,A01048,2023-01-01,89.9,True,3
F0104801,C01048,A01048,2023-02-01,89.9,True,0
F0104802,C01048,A01048,2023-03-01,89.9,True,7
F0104803,C01048,A01048,2023-04-01,89.9,True,1
F0104804,C01048,A01048,2023-05-01,89.9,True,2
F0104805,C01048,A01048,2023-06-01,89.9,True,4
F0104806,C01048,A01048,2023-07-01,89.9,True,4
F0104807,C01048,A01048,2023-08-01,89.9,True,5
F0104808,C01048,A01048,2023-09-01,89.9,False,5
F0104809,C01048,A01048,2023-10-01,89.9,True,4
F0104810,C01048,A01048,2023-11-01,89.9,True,11
F0104811,C01048,A01048,2023-12-01,89.9,True,0
F0104812,C01048,A01048,2024-01-01,89.9,True,3
F0104813,C01048,A01048,2024-02-01,89.9,True,0
F0104814,C01048,A01048,2024-03-01,89.9,True,0
F0104815,C01048,A01048,2024-04-01,89.9,True,0
F0104816,C01048,A01048,2024-05-01,89.9,True,0
F0104817,C01048,A01048,2024-06-01,89.9,True,4
F0104818,C01048,A01048,2024-07-01,89.9,True,7
F0104819,C01048,A01048,2024-08-01,89.9,True,0
F0104820,C01048,A01048,2024-09-01,89.9,True,0
F0104821,C01048,A01048,2024-10-01,89.9,True,0
F0104822,C01048,A01048,2024-11-01,89.9,True,0
F0104823,C01048,A01048,2024-12-01,89.9,True,0
F0104824,C01048,A01048,2025-01-01,89.9,True,4
F0104825,C01048,A01048,2025-02-01,89.9,True,0
F0104826,C01048,A01048,2025-03-01,89.9,True,2
F0104827,C01048,A01048,2025-04-01,89.9,True,7
F0104828,C01048,A01048,2025-05-01,89.9,True,2
F0104829,C01048,A01048,2025-06-01,89.9,True,0
F0104830,C01048,A01048,2025-07-01,89.9,True,2
F0104831,C01048,A01048,2025-08-01,89.9,True,0
F0104900,C01049,A01049,2023-01-01,149.9,True,12
F0104901,C01049,A01049,2023-02-01,149.9,True,7
F0104902,C01049,A01049,2023-03-01,149.9,True,10
F0104903,C01049,A01049,2023-04-01,149.9,True,0
F0104904,C01049,A01049,2023-05-01,149.9,True,9
F0104905,C01049,A01049,2023-06-01,149.9,True,7
F0104906,C01049,A01049,2023-07-01,149.9,True,4
F0104907,C01049,A01049,2023-08-01,149.9,True,0
F0104908,C01049,A01049,2023-09-01,149.9,True,13
F0104909,C01049,A01049,2023-10-01,149.9,True,18
F0104910,C01049,A01049,2023-11-01,149.9,True,4
F0104911,C01049,A01049,2023-12-01,149.9,True,4
F0104912,C01049,A01049,2024-01-01,149.9,True,8
F0104913,C01049,A01049,2024-02-01,149.9,True,16
F0104914,C01049,A01049,2024-03-01,149.9,True,17
